-2.0607e+03,-9.3059e+02,-4.0078e-01
-7.9021e+02,-1.6200e+03,-2.5549e-01
-1.9044e+02,-5.1050e+02,-2.3355e-02
 1.1601e+03,-1.4302e+03,-2.6643e-01
 4.3039e+02, 2.9803e+03,-7.1367e-01
 8.2009e+02,-1.0009e+03,-1.3154e-01
-1.6510e+03,-1.6703e+03,-4.3309e-01
-1.1201e+03,-1.2403e+03,-2.1936e-01
-1.1200e+03,-3.2508e+03,-9.3008e-01
-1.1072e+02,-1.0403e+03,-8.6152e-02
 7.7008e+02,-2.1608e+03,-4.1397e-01
 1.9209e+03,-3.3900e+03,-1.1936e+00
-2.1707e+03,-3.6110e+03,-1.3954e+00
-1.2098e+02,-4.3609e+03,-1.4981e+00
 5.0692e+01,-2.9308e+03,-6.7632e-01
 4.8059e+02,-4.4014e+02,-3.3339e-02
-3.4201e+03, 1.9007e+03,-1.2005e+00
-1.4520e+03, 4.4690e+03,-1.7372e+00
-3.1440e+03,-3.4920e+03,-1.7341e+00
 4.5960e+03,-9.7690e+02,-1.7296e+00
